city,cats,price,people,district,airport,electricity,water,label
Beograd,3.0,61416.69723748563,3.0,11,True,0.066337020594273,-0.38312821171808537,kvalitetan
Nis,7.0,94217.0287388938,5.0,13,True,-0.36752456183380616,0.1403450931995098,kvalitetan
Kragujevac,6.0,75866.80686700308,2.0,17,,-0.9873409190850699,-0.46906583487373316,nekvalitetan
Novi Sad,7.0,92766.51776578571,,17,,0.24557087194360117,0.24515222645646934,kvalitetan
Beograd,7.0,56281.881197585506,3.0,3,True,-0.6098683573137167,0.5446347978247533,nekvalitetan
Nis,5.0,60286.18157251904,1.0,17,True,-0.3425946367457132,-0.06775309915756025,kvalitetan
Kragujevac,,80599.67180955794,,13,,-0.0011550807431833787,0.24424857253447715,kvalitetan
Novi Sad,5.0,87868.07522125603,2.0,19,,-0.0766344745976964,0.23824170327910515,kvalitetan
Beograd,5.0,53377.49592482539,6.0,6,True,-0.19372505182282002,-0.32639767095121974,kvalitetan
Nis,4.0,50478.24099311794,,8,True,0.5384521430433044,-0.9488306234424906,nekvalitetan
Kragujevac,5.0,81763.92176113637,0.0,6,,-0.8145976968861708,-0.42571656358567384,nekvalitetan
Novi Sad,1.0,78049.29884910872,2.0,16,,-1.1265961702212837,-0.32183579062996875,nekvalitetan
Beograd,8.0,94891.96998909515,,2,True,-0.7199007476995737,0.6910954150429298,nekvalitetan
Nis,7.0,84517.84665680531,7.0,5,True,0.16746140975034768,-0.5674996415089655,kvalitetan
Kragujevac,,73504.4700318309,7.0,2,,0.7960115265381628,-0.7470305449905553,nekvalitetan
Novi Sad,4.0,67616.74175897315,,14,,1.0203821313324035,0.5723333309999412,nekvalitetan
Beograd,6.0,88680.72906790703,7.0,18,True,-0.3932659472846343,0.17463381235099504,kvalitetan
Nis,4.0,94361.07965043178,,6,True,0.4020205765869635,-0.7907723732650647,nekvalitetan
Kragujevac,0.0,54733.62998556821,2.0,12,,1.143833864213835,-0.14676832214616842,nekvalitetan
Novi Sad,,65492.63158760208,,14,,-0.6951213653630532,0.56199807217807,nekvalitetan
Beograd,8.0,62338.924088071086,7.0,1,True,0.19534394430127017,-0.23946534013745,kvalitetan
Nis,5.0,84736.10421354682,6.0,7,True,-0.010568998470296936,1.2805927836770392,nekvalitetan
Kragujevac,,51348.91785306171,7.0,1,,-0.036675709243019106,-0.16127123182243547,kvalitetan
Novi Sad,0.0,71389.0735462614,4.0,13,,-0.2226647600164418,0.109602374318096,kvalitetan
Beograd,0.0,92721.72105822776,7.0,9,True,0.9616354252704407,-0.10813204544569671,nekvalitetan
Nis,0.0,72546.58049188272,6.0,16,True,0.20893240573832167,0.9354198098095969,nekvalitetan
Kragujevac,4.0,52769.1479752602,0.0,8,,-0.9273090366121837,-0.7338842503796815,nekvalitetan
Novi Sad,0.0,78668.31808042743,7.0,8,,0.2846692592175683,-0.22796583786670171,kvalitetan
Beograd,8.0,68446.67837459917,6.0,7,True,0.7788283414242372,0.3988180035540687,nekvalitetan
Nis,6.0,98332.42928618366,0.0,5,True,0.2027771334801311,0.2603815656410575,kvalitetan
Kragujevac,6.0,68757.13377635469,7.0,1,,-0.36002006908652107,0.08214642486982518,kvalitetan
Novi Sad,,63410.290020744855,,7,,0.05479782130315886,1.0922261287444157,nekvalitetan
Beograd,0.0,76962.32194660218,5.0,9,True,-0.9600940818044817,-0.2532544187928627,nekvalitetan
Nis,7.0,62048.385191019974,3.0,13,True,0.9419514076423912,0.7648326999987016,nekvalitetan
Kragujevac,2.0,98130.28135172423,1.0,0,,-0.26198239143930957,0.31385418731393844,kvalitetan
Novi Sad,8.0,89210.36535200804,,18,,-0.3110808872916642,-0.46297298053303504,kvalitetan
Beograd,4.0,62314.19863008354,,10,True,-0.569799598344927,0.8749775372084075,nekvalitetan
Nis,9.0,72287.08892993093,1.0,2,True,-1.254565423813072,-0.04770176599186962,nekvalitetan
Kragujevac,0.0,80835.04830666663,5.0,5,,-0.1343910632756634,-1.0080362038059136,nekvalitetan
Novi Sad,0.0,81678.23958738068,,17,,0.8966659245113249,-0.3809463935743842,nekvalitetan
Beograd,2.0,85528.21172877503,4.0,0,True,0.8721972618024372,0.3793423163162469,nekvalitetan
Nis,8.0,63641.058187227834,7.0,5,True,0.09507265648763852,-0.43833833655273546,kvalitetan
Kragujevac,,78032.32329912571,4.0,19,,0.10970447395891494,0.01253222227302793,kvalitetan
Novi Sad,9.0,56073.949736947216,4.0,1,,-0.5390409787412873,-0.14138913305096434,kvalitetan
Beograd,6.0,69934.646984678,,17,True,0.5175761455133442,-0.8271850086813416,nekvalitetan
Nis,7.0,96621.6662561612,,14,True,-0.00662661925449263,-0.6116094060917608,kvalitetan
Kragujevac,,86408.38993433745,6.0,1,,0.46427314483714865,0.10789657084830345,kvalitetan
Novi Sad,,74824.92962140724,,14,,0.5678489939973597,0.0018511884819983337,nekvalitetan
Beograd,2.0,78490.40169862156,4.0,4,True,0.4383013746069954,0.6171991044557028,nekvalitetan
Nis,4.0,51287.84896507141,6.0,1,True,0.13262390891844383,-0.13347709124934587,kvalitetan
Kragujevac,4.0,73160.59507955234,0.0,8,,-0.2635768561139857,0.2275866354194246,kvalitetan
Novi Sad,8.0,85843.68961240433,7.0,3,,0.46783845231228816,0.07609870364184981,kvalitetan
Beograd,3.0,70917.7433524143,0.0,7,True,0.02339499600490824,-0.24361373992302576,kvalitetan
Nis,7.0,54765.99332031257,3.0,10,True,0.8760768213041312,0.5738626049181502,nekvalitetan
Kragujevac,5.0,65824.29227683453,3.0,8,,-0.8865960756309564,0.3639200081353091,nekvalitetan
Novi Sad,3.0,57810.439572815776,,12,,0.6434887789315674,0.843021676726938,nekvalitetan
Beograd,4.0,53727.81324255194,2.0,12,True,-0.2516602446288493,-0.27570546816887476,kvalitetan
Nis,8.0,55869.9229820001,7.0,0,True,0.7767281727485194,-0.4454312380120118,nekvalitetan
Kragujevac,,55196.592589257,,10,,-0.9730246705715022,-0.5837448585047822,nekvalitetan
Novi Sad,7.0,54379.0084688653,6.0,14,,0.05384763907207324,-0.27952553777182315,kvalitetan
Beograd,6.0,53712.2181550838,3.0,5,True,-0.5719438395137775,0.7747274532870071,nekvalitetan
Nis,5.0,54784.63601333087,2.0,15,True,0.7980893803462078,0.3893242856283458,nekvalitetan
Kragujevac,4.0,82616.11146925199,1.0,1,,-0.5383839286744717,0.9379822170285366,nekvalitetan
Novi Sad,7.0,75638.81855788447,7.0,18,,1.0940683421130317,-0.13587963749828713,nekvalitetan
Beograd,1.0,52111.44646574784,0.0,18,True,0.1726748963385216,-0.25077378727751576,kvalitetan
Nis,6.0,99961.52137543506,3.0,11,True,0.6892915327396143,0.5057381069303941,nekvalitetan
Kragujevac,0.0,59405.79999164156,1.0,11,,0.17320709195393527,0.4120918528973611,kvalitetan
Novi Sad,9.0,67118.31993182458,0.0,8,,0.6745872382650697,0.386762238514884,nekvalitetan
Beograd,8.0,78352.82518856997,5.0,0,True,-0.5945154462815287,0.7170318638434767,nekvalitetan
Nis,,67056.58718931145,6.0,17,True,-0.40788774039146913,-0.9792498963624356,nekvalitetan
Kragujevac,,71150.99740215682,5.0,14,,-0.06273130245559183,0.12999221779530878,kvalitetan
Novi Sad,3.0,92636.81894637967,6.0,10,,-0.2926215394040407,-0.11123418051104624,kvalitetan
Beograd,6.0,75542.53524992161,5.0,6,True,-0.27573954571713305,-0.15444863763689862,kvalitetan
Nis,1.0,85593.18811335115,5.0,6,True,-0.04054581850845407,0.031071511715739936,kvalitetan
Kragujevac,6.0,52210.38047324452,0.0,4,,0.27270141382715757,-0.05281530707689253,kvalitetan
Novi Sad,,65401.365018600365,2.0,7,,-0.10075784903364118,-0.2637569763883392,kvalitetan
Beograd,2.0,96194.78428298447,,19,True,1.046630829478703,0.013944121345234026,nekvalitetan
Nis,3.0,50009.88416703154,,5,True,-0.20776101190668084,1.075535271806624,nekvalitetan
Kragujevac,4.0,62222.32490288568,2.0,14,,-0.17515454249566187,-0.08312716517923568,kvalitetan
Novi Sad,7.0,94927.91264764403,3.0,11,,-0.9295409056600429,0.3623632531002547,nekvalitetan
Beograd,6.0,75749.2514717359,,7,True,-0.47196509428053823,0.0039207216084721115,kvalitetan
Nis,3.0,51159.40612655943,,4,True,0.4733852222060573,0.5975141660479291,nekvalitetan
Kragujevac,1.0,58010.63401264066,,3,,0.2382432040441323,0.8557380802707519,nekvalitetan
Novi Sad,2.0,87931.03210713141,6.0,5,,-0.6445136758152881,-0.36108873634341515,nekvalitetan
Beograd,1.0,61692.796850385785,1.0,18,True,-0.7245290735509837,-0.1656779337899308,kvalitetan
Nis,4.0,99752.71700521468,3.0,16,True,-0.9676561425912427,-0.4086566891848001,nekvalitetan
Kragujevac,5.0,70553.9061890519,5.0,5,,0.1240980767804204,0.28055368983183016,kvalitetan
Novi Sad,,98939.0233628457,,3,,0.2864850296566339,-0.4033224086092472,kvalitetan
Beograd,5.0,61912.923549316314,,6,True,0.3418081192960947,-0.14578557019285857,kvalitetan
Nis,4.0,64154.723749263896,,12,True,-0.10541966763370417,-0.046904233512836964,kvalitetan
Kragujevac,9.0,92787.45059793678,3.0,12,,0.40396376854768684,0.2854085490071266,kvalitetan
Novi Sad,4.0,70713.97617793424,1.0,0,,-0.7792369368299142,0.8024752512754384,nekvalitetan
Beograd,3.0,75495.98447715156,5.0,12,True,0.9548641837817917,0.2777185207260961,nekvalitetan
Nis,,94790.0972527703,6.0,4,True,0.05501894188838788,-1.1042455220046026,nekvalitetan
Kragujevac,7.0,89568.60933537834,2.0,18,,-0.21115446319988773,0.05784201981505875,kvalitetan
Novi Sad,0.0,76339.46851837267,4.0,2,,0.9308668881769749,-0.2275022146987527,nekvalitetan
Beograd,,98261.20007216583,1.0,0,True,-0.3059170215441418,-0.20130100234352585,kvalitetan
Nis,6.0,82605.89989866817,6.0,18,True,0.1472017264154861,-0.2400510693124428,kvalitetan
Kragujevac,5.0,56037.328751323534,0.0,6,,-0.9062293953639821,-0.5781936609264995,nekvalitetan
Novi Sad,,58735.284850650954,0.0,1,,0.21094273157459748,0.08587044735341769,kvalitetan
Beograd,8.0,61579.930174162255,1.0,2,True,-0.34035451883238516,-0.8738677901204757,nekvalitetan
Nis,6.0,68281.33144687666,7.0,4,True,0.7877261249265098,0.35081797008351157,nekvalitetan
Kragujevac,0.0,50583.57968666437,,3,,-1.321881129639564,0.2184540349834842,nekvalitetan
Novi Sad,0.0,59249.073530093025,7.0,16,,-0.28282924876387555,0.10304306393461066,kvalitetan
Beograd,8.0,90871.69623346193,5.0,14,True,0.5514895931603094,-0.8060312742328397,nekvalitetan
Nis,2.0,56518.82128566968,0.0,5,True,-0.31835643481526127,-0.0026300930715855153,kvalitetan
Kragujevac,5.0,82451.53237379862,4.0,1,,-0.7634060503645854,0.2641245470767235,nekvalitetan
Novi Sad,5.0,90086.84892398614,7.0,1,,0.6704067941247615,0.6592412624478591,nekvalitetan
Beograd,0.0,53907.36449425481,5.0,15,True,0.19649359795648783,-0.004128665521638982,kvalitetan
Nis,,97052.56340668336,4.0,4,True,-1.0344952040085407,0.386497616212337,nekvalitetan
Kragujevac,1.0,93156.96216391222,4.0,4,,-0.841741852703221,-0.5563282957456329,nekvalitetan
Novi Sad,1.0,99316.13448026589,6.0,9,,-0.7475828660740294,0.5254297120630331,nekvalitetan
Beograd,0.0,77155.52447381563,1.0,5,True,0.6557840096742855,1.0086577866531936,nekvalitetan
Nis,6.0,78825.15150831663,3.0,15,True,1.0589620553180452,-0.23866376219554214,nekvalitetan
Kragujevac,9.0,62335.992191480276,6.0,7,,-0.37617841178826794,-0.886300372045317,nekvalitetan
Novi Sad,0.0,79238.72208298645,,11,,0.21205778283457039,0.12300901480860849,kvalitetan
Beograd,9.0,84978.65138996384,5.0,8,True,1.1145803627178492,0.3620001699644351,nekvalitetan
Nis,8.0,70073.80378278464,6.0,13,True,0.25721515251913685,-0.18849533817279984,kvalitetan
Kragujevac,1.0,77457.563352324,6.0,4,,-0.94786030768179,-0.24585585182541914,nekvalitetan
Novi Sad,1.0,80962.97958934744,5.0,19,,-0.25163765508804053,0.25265500307417155,kvalitetan
Beograd,9.0,85902.24513487983,2.0,16,True,0.3947974597435375,-0.19586844790302022,kvalitetan
Nis,5.0,59937.9005307076,5.0,15,True,-0.02556399542590597,-0.20964087732549003,kvalitetan
Kragujevac,,56943.80854676219,6.0,12,,0.17172735417483537,0.07057286411849449,kvalitetan
Novi Sad,4.0,62054.956133359636,2.0,2,,-0.21804278884719833,0.0806537697206592,kvalitetan
Beograd,9.0,77101.713222345,1.0,4,True,-0.39404859068297676,-0.29537346927593655,nekvalitetan
Nis,8.0,90102.93955360359,1.0,14,True,-0.0961268674874905,0.051131262225395435,kvalitetan
Kragujevac,2.0,82521.7567717064,0.0,9,,-0.39908582674963267,-1.1028881673880755,nekvalitetan
Novi Sad,0.0,79399.29604434653,1.0,11,,1.0860537898702498,0.5505442097744214,nekvalitetan
Beograd,3.0,74795.83127213774,7.0,3,True,0.8175851637774736,-0.8630656773833216,nekvalitetan
Nis,5.0,60970.626951501996,,3,True,0.3578729161620522,0.2557827577336764,kvalitetan
Kragujevac,7.0,77237.87125795748,6.0,4,,0.39873920485527936,0.10231453156607151,kvalitetan
Novi Sad,9.0,75950.9587304473,3.0,7,,-0.11232572691469564,0.3993536339558377,kvalitetan
Beograd,9.0,96209.65898218798,4.0,9,True,0.4212793003404256,-0.7829861309308415,nekvalitetan
Nis,8.0,67562.3593572675,6.0,10,True,-0.046432596478531235,0.08285165779953371,kvalitetan
Kragujevac,0.0,85747.67737695362,3.0,9,,-0.21494805684227844,-0.047685786909451855,kvalitetan
Novi Sad,6.0,73617.37012504932,7.0,11,,-0.515432789447542,-0.15846593439003587,kvalitetan
Beograd,0.0,67440.52173846253,4.0,0,True,-0.2734507711026105,-0.15046279493366274,kvalitetan
Nis,7.0,56821.910035025714,3.0,12,True,0.3894186535466201,-0.046469292253055274,kvalitetan
Kragujevac,,71062.74478782223,1.0,17,,-0.616727523726243,-0.8314773841106382,nekvalitetan
Novi Sad,,73105.94165395328,1.0,16,,-0.15862268132915136,0.43102441913394385,kvalitetan
Beograd,6.0,77152.65601390933,5.0,0,True,0.0190270571621647,-1.11825718460796,nekvalitetan
Nis,9.0,73971.7425569421,1.0,6,True,0.08559934240885414,-0.04084538550602,kvalitetan
Kragujevac,0.0,65471.306777627804,7.0,15,,-1.179294364631342,0.26639671367076145,nekvalitetan
Novi Sad,,53949.02285719954,,10,,-0.4524985735075638,-0.016968722178409612,kvalitetan
Beograd,5.0,74339.71709784647,6.0,1,True,0.8429473594154423,-0.7578529352436009,nekvalitetan
Nis,0.0,99722.67904331625,7.0,2,True,-1.0826148874857302,-0.08765002053572435,nekvalitetan
Kragujevac,5.0,98025.66396267235,4.0,17,,-0.8311700153904449,-0.35312016185443473,nekvalitetan
Novi Sad,5.0,77880.83412572472,,17,,-0.06693553499556038,-0.10865700818508209,kvalitetan
Beograd,5.0,72183.88659878516,,1,True,-0.060413801185992794,-0.785930658691329,nekvalitetan
Nis,0.0,76380.50462406027,0.0,17,True,-0.05579498810582939,0.012688897787247189,kvalitetan
Kragujevac,,67561.11055277738,3.0,4,,-0.5633641320040158,0.6860453905438313,nekvalitetan
Novi Sad,3.0,93861.70566624012,4.0,2,,0.5921858826122975,-0.6570083835883839,nekvalitetan
Beograd,1.0,70064.68191906407,5.0,8,True,0.25574828471033,0.1275334113740374,kvalitetan
Nis,1.0,88451.37936331029,,3,True,0.09547040570291433,-0.03627836853144861,kvalitetan
Kragujevac,4.0,91927.50309060539,3.0,10,,0.8768563315842476,0.69957795969629,nekvalitetan
Novi Sad,8.0,94551.20179175997,,5,,0.9456304167728333,-0.209962711728799,nekvalitetan
Beograd,2.0,84254.1888248784,0.0,19,True,0.9127821451014625,-0.4054860430265691,nekvalitetan
Nis,0.0,64362.9199295098,,11,True,0.5627252230627726,-0.3116732993999839,nekvalitetan
Kragujevac,1.0,83713.14084957901,0.0,7,,-1.4284692698788604,0.1329193009113139,nekvalitetan
Novi Sad,5.0,99714.27868177906,1.0,3,,-0.7848018131768673,0.6610636268461804,nekvalitetan
Beograd,5.0,80490.9724089017,4.0,0,True,-0.5592002565874787,-0.1385114476608758,kvalitetan
Nis,3.0,93754.05821688031,4.0,18,True,-0.5711376382980793,0.6254988154750324,nekvalitetan
Kragujevac,2.0,61466.48388843632,,3,,-1.0729649364245883,-0.2702346676535032,nekvalitetan
Novi Sad,7.0,60963.71813494546,0.0,4,,-1.0468284070469127,-0.168389092130182,nekvalitetan
Beograd,5.0,87146.11340660552,7.0,0,True,-0.1738698666818133,0.1790086478273118,kvalitetan
Nis,,57842.70504258771,1.0,5,True,0.4009326699360118,0.34325844088627805,kvalitetan
Kragujevac,,88647.15638779016,4.0,5,,0.35535396308106804,-0.013334132140606546,kvalitetan
Novi Sad,9.0,81495.26156451486,,19,,-0.8074725822752162,-0.7274375027113718,nekvalitetan
Beograd,3.0,95964.03133201825,7.0,12,True,0.913829573666001,0.10150673560151294,nekvalitetan
Nis,,64714.72111567824,6.0,9,True,-0.4858942533063265,-0.7353064862362644,nekvalitetan
Kragujevac,4.0,79293.90040406086,0.0,9,,0.19364230821703377,0.04250447638010733,kvalitetan
Novi Sad,,64594.79104343911,7.0,4,,0.25868091504401597,0.30125180571931964,kvalitetan
Beograd,6.0,73340.97502782305,5.0,6,True,0.6101906568141993,0.9040338219796438,nekvalitetan
Nis,,77717.83126820477,,9,True,-0.1743920932363904,0.06212133164917948,kvalitetan
Kragujevac,,91078.78232049997,4.0,15,,0.6627008097464543,-0.40759598352703713,nekvalitetan
Novi Sad,5.0,54568.60046854613,3.0,9,,0.028066974489327323,0.22120369532928866,kvalitetan
Beograd,6.0,51177.77021993131,0.0,12,True,-0.29980757276006564,0.9977473386465456,nekvalitetan
Nis,,69379.57806317235,6.0,1,True,-0.31111891526986446,0.8089700001060016,nekvalitetan
Kragujevac,,91007.18861341222,7.0,9,,-0.2600937977692825,0.09945935842841344,kvalitetan
Novi Sad,8.0,67899.11109395964,4.0,12,,-0.21893917465333967,0.2566525663511761,kvalitetan
Beograd,4.0,98352.92114856048,,11,True,-0.8142330948209296,-0.6794853966567304,nekvalitetan
Nis,2.0,66482.280319385,,8,True,0.1473000881988831,-0.14604280197705594,kvalitetan
Kragujevac,,68356.84464915527,7.0,6,,-0.5429260655504824,-0.2841504759386747,kvalitetan
Novi Sad,7.0,73926.90188282373,7.0,5,,-0.9453449054693764,0.12945527863181203,nekvalitetan
Beograd,7.0,75217.29898795529,1.0,8,True,0.875922007809101,0.6441937484449243,nekvalitetan
Nis,4.0,64240.93369914043,0.0,5,True,0.1552845908597197,0.2954267141188717,kvalitetan
Kragujevac,7.0,85829.84489631413,5.0,1,,0.6691809468007335,-0.6500856618063364,nekvalitetan
Novi Sad,8.0,53653.82808907566,2.0,2,,0.19235762112893123,0.8247122384939892,nekvalitetan
Beograd,1.0,57016.44625284064,,9,True,-0.5309545894590773,0.9807996667444393,nekvalitetan
Nis,8.0,96117.44042992055,6.0,6,True,0.5383740632157186,0.20221575273921483,kvalitetan
Kragujevac,0.0,65476.374866621256,2.0,4,,-0.921397849678844,0.6394973348651767,nekvalitetan
Novi Sad,9.0,79020.82537750281,4.0,15,,-0.16503034789689838,-0.391771549946875,kvalitetan
Beograd,5.0,89901.46894794168,7.0,9,True,0.1913778846304437,0.010481624468015968,kvalitetan
Nis,,58576.98461324719,,16,True,-0.15434447321555267,0.19499395981886192,kvalitetan
Kragujevac,0.0,91440.83101544114,0.0,17,,-0.3265812768476263,0.9574423388402129,nekvalitetan
Novi Sad,,81139.6495592474,1.0,18,,0.41328890846364535,-0.18889592065018246,kvalitetan
Beograd,1.0,80186.52083381903,2.0,18,True,-0.7370812726535892,0.8403547546660931,nekvalitetan
Nis,6.0,52095.85402482598,2.0,0,True,0.14433550160319564,-0.09475326105152182,kvalitetan
Kragujevac,9.0,62446.24441706674,1.0,0,,-0.2945484770099965,0.21005514132555733,kvalitetan
Novi Sad,0.0,78699.3787157466,6.0,8,,-0.4133700839801627,0.10815699404489068,kvalitetan
Beograd,6.0,50775.692783565624,,15,True,-0.25538016950074316,-1.1015631171504416,nekvalitetan
Nis,1.0,54961.337801296504,,5,True,-0.4178910180318055,-0.37101899075137124,kvalitetan
Kragujevac,2.0,65252.02079891519,1.0,1,,0.156979887864146,0.27413704224596325,kvalitetan
Novi Sad,7.0,88393.79944631798,2.0,19,,-0.41393983873429263,-0.20880823859335693,kvalitetan
Beograd,7.0,50403.20013849982,0.0,2,True,0.7804146079071868,0.5976280017782087,nekvalitetan
Nis,3.0,82567.65295089067,7.0,8,True,-0.22021067386334706,-1.0698488439937117,nekvalitetan
Kragujevac,4.0,58081.2686825178,0.0,2,,-1.131158506645956,0.3414369552973756,nekvalitetan
Novi Sad,7.0,53802.633315680345,2.0,5,,0.29517434837210615,0.23316423904998773,kvalitetan
Beograd,2.0,82494.35554571089,7.0,15,True,0.1377201335141991,0.9468555442027627,nekvalitetan
Nis,,74922.90959366545,,0,True,-0.1723158698512509,-0.6701858892644073,kvalitetan
Kragujevac,,78664.24218570121,5.0,17,,0.30986041556914273,0.30931845979395634,kvalitetan
Novi Sad,4.0,91951.09197267638,7.0,4,,-0.2718569123075422,0.25518223563535325,kvalitetan
Beograd,4.0,84749.02663734318,7.0,12,True,-0.2615500808104646,0.32500259092921935,kvalitetan
Nis,,88834.7102701022,0.0,4,True,-0.15706930853346357,0.9206430886924579,nekvalitetan
Kragujevac,,72103.77617957714,3.0,5,,0.6973217257238264,0.9126042188796564,nekvalitetan
Novi Sad,,55116.40478929243,,11,,-0.20135108515488293,-1.2386788076760566,nekvalitetan
Beograd,,76940.81674501166,5.0,19,True,1.0628279635391311,0.45983170452389294,nekvalitetan
Nis,0.0,95385.45486235162,0.0,17,True,0.8835647127623997,-0.731555296250082,nekvalitetan
Kragujevac,0.0,60809.68598053315,2.0,9,,1.048189384380539,-0.07300963945885361,nekvalitetan
Novi Sad,9.0,86254.84755273297,2.0,18,,0.30298656585939165,-0.16496199702588998,kvalitetan
Beograd,8.0,75258.47738563424,,4,True,0.7871835996419052,0.6839733202076881,nekvalitetan
Nis,7.0,51805.118515414164,4.0,0,True,0.3055801156306595,-0.991917363810695,nekvalitetan
Kragujevac,3.0,82906.66496432823,4.0,2,,0.7964062881184196,-0.23939905898653244,nekvalitetan
Novi Sad,,57267.25479846663,3.0,8,,-0.3674275154637908,0.3788962359301471,kvalitetan
Beograd,4.0,67761.35050851836,1.0,12,True,0.274086936148495,-0.25953730380401985,kvalitetan
Nis,7.0,86068.00971595602,3.0,11,True,1.0925916354166334,-0.26468328669916047,nekvalitetan
Kragujevac,5.0,88689.0572878077,5.0,7,,-0.2699311198071106,0.38540984037359893,kvalitetan
Novi Sad,2.0,95992.32898946971,0.0,11,,0.43823758838578886,0.7163383190556749,nekvalitetan
Beograd,9.0,66175.08883505949,6.0,15,True,-0.28534328305062473,-0.03512710180195838,kvalitetan
Nis,,79963.79777593235,1.0,10,True,0.783514570248099,-0.3144705524637583,nekvalitetan
Kragujevac,1.0,58361.14366570905,5.0,5,,0.4783371851123125,-0.8578497977613878,nekvalitetan
Novi Sad,3.0,67980.99599761097,6.0,1,,-0.999561289655638,0.07028721547974477,nekvalitetan
Beograd,3.0,80218.38173297654,7.0,5,True,0.04981938244033268,-0.15130643312352102,kvalitetan
Nis,2.0,92661.07830490072,3.0,6,True,0.34611368285475563,0.31507483987623325,kvalitetan
Kragujevac,3.0,96496.85382891624,0.0,3,,-0.6109792671517746,0.8240802821784452,nekvalitetan
Novi Sad,7.0,78594.73662542595,,13,,0.3958304069652854,-0.1729843456528071,kvalitetan
Beograd,2.0,66077.04944798922,4.0,18,True,0.19830922683418123,-0.07521827999581132,kvalitetan
Nis,5.0,92295.35992695915,0.0,19,True,-1.1414656718895513,0.3365085281314037,nekvalitetan
Kragujevac,5.0,91713.50936482483,7.0,12,,0.2298437851562349,-0.2812457318217485,kvalitetan
Novi Sad,1.0,65678.52206429403,6.0,7,,0.23972658906859667,0.02321117737780605,kvalitetan
Beograd,5.0,66060.45719454788,6.0,11,True,-0.032913163398559334,-0.9645863853032082,nekvalitetan
Nis,,76424.09878178021,0.0,0,True,0.2621437852476014,-0.13703100648315983,kvalitetan
Kragujevac,3.0,98998.78581428534,0.0,5,,0.4015512981831462,0.8625286554034992,nekvalitetan
Novi Sad,8.0,56199.228414679696,2.0,5,,-0.565997957183063,-0.7598487525227295,nekvalitetan
Beograd,,72317.94089945326,,4,True,0.07985726459125932,-0.17469642078233197,kvalitetan
Nis,1.0,89095.53500426057,2.0,15,True,-0.9749666689829874,-0.11739840633113807,nekvalitetan
Kragujevac,2.0,88433.52786009971,4.0,1,,-0.8529350323073766,-0.5797585605843727,nekvalitetan
Novi Sad,5.0,90550.27006189828,7.0,14,,0.9097640354220626,-0.13322138565023772,nekvalitetan
Beograd,3.0,91345.46133199803,,13,True,-1.0403977253395889,0.2865797539629553,nekvalitetan
Nis,,98169.14572279804,1.0,1,True,1.1464618823672355,0.08856543229155961,nekvalitetan
Kragujevac,6.0,94080.98372559602,0.0,15,,-0.3403396458695911,-0.9188087224275272,nekvalitetan
Novi Sad,9.0,54884.080488011845,1.0,6,,0.3145877166728056,0.12943078520371853,kvalitetan
Beograd,3.0,88032.72782863356,2.0,13,True,0.1455910214615645,0.304479423701423,kvalitetan
Nis,7.0,87183.81675605102,,4,True,-0.2317601792967144,1.0987232714932207,nekvalitetan
Kragujevac,4.0,63474.10491558578,2.0,0,,-0.5875469325732606,-0.8493056931749853,nekvalitetan
Novi Sad,1.0,75717.2038663161,2.0,10,,0.6001593496706354,-0.44790473574802103,nekvalitetan
Beograd,6.0,75012.37356902829,1.0,8,True,0.709350125656054,0.8851112211566905,nekvalitetan
Nis,1.0,96333.61845171108,1.0,8,True,-0.46032764637521084,-1.0574289990348893,nekvalitetan
Kragujevac,2.0,61983.73326048579,7.0,4,,0.03473930440442674,1.1841874414382807,nekvalitetan
Novi Sad,8.0,55145.65488825259,0.0,7,,-0.25473819643244466,0.2958505798820517,kvalitetan
Beograd,4.0,77663.92453004906,1.0,16,True,0.07545037579338197,-0.8140270668070314,nekvalitetan
Nis,0.0,94452.18309756642,,19,True,0.006666554077409931,-0.020839937643905876,kvalitetan
Kragujevac,7.0,57717.938427323505,7.0,1,,-0.24542286130710872,0.09782622746159736,kvalitetan
Novi Sad,7.0,97111.50352713391,6.0,3,,-0.18291254535871357,-1.0393633220895566,nekvalitetan
Beograd,,99637.74016920311,,19,True,0.3555417587325809,-1.278914232630061,nekvalitetan
Nis,,62241.619545975336,4.0,6,True,-0.15126301790880364,0.10972941950107283,kvalitetan
Kragujevac,4.0,70190.76047042376,5.0,14,,0.2182903694287016,0.31899812084135154,kvalitetan
Novi Sad,8.0,96857.47456634161,,4,,-0.05499436448480514,-0.25654475287559303,kvalitetan
Beograd,1.0,63814.067760389764,4.0,3,True,-0.14923183139182497,0.2688918234937247,kvalitetan
Nis,,81894.89378017414,1.0,6,True,-0.20674062820205352,-0.13707151027740955,kvalitetan
Kragujevac,5.0,64122.818253171856,3.0,14,,0.06923858187463268,0.1843711240016927,kvalitetan
Novi Sad,5.0,66278.95364399461,5.0,19,,0.20038872765252355,-1.1481565599354424,nekvalitetan
Beograd,1.0,97896.63323117452,0.0,15,True,0.3777681315409801,1.182004337793461,nekvalitetan
Nis,0.0,81471.77503527072,1.0,15,True,-0.012179361085011851,0.5157883796305521,kvalitetan
Kragujevac,,93543.85868567496,2.0,9,,-0.9716271976996065,0.49700096360447976,nekvalitetan
Novi Sad,,90699.25746864188,3.0,1,,0.1421581854529096,-0.6362364199717903,nekvalitetan
